REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOGURTE AMEIXA VALE MILK 170G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOGURTE MORANGO VALE MILK 170G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOGURTE MORANGO VALE MILK 900G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;IOGURTE BICAMADA MORANGO VALE MILK 130G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;IOGURTE NATURAL DESNATADO VALE MILK 150G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;IOGURTE NATURAL INTEGRAL VALE MILK 150G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MANTEIGA VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MANTEIGA VALE MILK 500G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;NATA COM SAL VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO COALHO LIGHT VALE MILK 500G;2582,88108;55,1499592;2,14%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO COALHO TRAD VALE MILK 500G;21041,83199;30,870017;0,15%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO COALHO ZERO LAC VALE MILK 500G;11714,43501;1204,039961;10,28%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;3940,701164;2692,911662;68,34%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;3438,829353;2561,230425;74,48%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;3416,540926;2503,989391;73,29%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO LIGHT VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO LIGHT VALE MILK 400G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO TRAD VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO TRAD VALE MILK 400G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;RICOTA VALE MILK 200G;0;0;0,00%
SUPER LAGOA;-;REDE;162;SUPER LAGOA - CD;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;Total;59835,03392;9534,911415;15,94%
SUPER LAGOA;-;REDE;162;Total;PASSARE;FORTALEZA;C;-3.81528198;-38.55661271;;59835,03392;9534,911415;15,94%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;76,4;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;114,6;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;82,56;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE GOIABA VALE MILK 900G;82,56;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;82,56;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE MORANGO DIPAULA 900G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE MORANGO VALE MILK 450G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE MORANGO VALE MILK 900G;536,64;3,44;0,64%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;619,2;6,88;1,11%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;COALHADA DESNATADA VALE MILK 140G;144;60;41,67%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;COALHADA INTEGRAL VALE MILK 140G;172,8;2,4;1,39%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOGURTE AMEIXA VALE MILK 170G;65,1;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOGURTE MORANGO VALE MILK 170G;65,1;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOGURTE MORANGO VALE MILK 900G;93,48;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;65,1;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;93,48;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;IOGURTE BICAMADA MORANGO VALE MILK 130G;172,08;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;IOGURTE NATURAL DESNATADO VALE MILK 150G;300;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;IOGURTE NATURAL INTEGRAL VALE MILK 150G;330;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MANTEIGA DA TERRA VALE MILK 190G;98,52;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MANTEIGA VALE MILK 200G;655,2;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MANTEIGA VALE MILK 500G;702;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;261,36;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;348,48;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;NATA COM SAL VALE MILK 200G;78;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO COALHO LIGHT VALE MILK 500G;179,0742;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO COALHO TRAD VALE MILK 500G;1292,646;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO COALHO ZERO LAC VALE MILK 500G;680,02956;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;83,40288;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;184,59;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;88,00044;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO BISNAGA VALE MILK 400G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO LIGHT VALE MILK 200G;132,96;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO LIGHT VALE MILK 400G;1015,2;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO TRAD VALE MILK 200G;132,96;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO TRAD VALE MILK 400G;1015,2;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;REQUEIJAO ZERO LAC VALE MILK 200G;0;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;RICOTA VALE MILK 200G;107,1207;0;0,00%
CENTERBOX;-;REDE;172;CENTERBOX - PRQ SAO JOSE;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;Total;10150,40378;72,72;0,72%
CENTERBOX;-;REDE;172;Total;PARQUE SAO JOSE;FORTALEZA;C;-3.8003218;-38.5880765;;10150,40378;72,72;0,72%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;220;22;10,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;262,4;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;220;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;96;40;41,67%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE GOIABA VALE MILK 900G;96;24;25,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;96;84;87,50%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE MORANGO DIPAULA 900G;198,4;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE MORANGO VALE MILK 450G;50;24,2;48,40%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE MORANGO VALE MILK 900G;192;60;31,25%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;45;15;33,33%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;96;67,3;70,10%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;COALHADA DESNATADA VALE MILK 140G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;COALHADA INTEGRAL VALE MILK 140G;43,2;2,4;5,56%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;DOCE DE LEITE VALE MILK 400G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;DOCE DE LEITE ZERO LACT VALE MILK 300G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOGURTE AMEIXA VALE MILK 170G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOGURTE MORANGO VALE MILK 170G;27,6;13,8;50,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOGURTE MORANGO VALE MILK 900G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;96,6;4,6;4,76%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;94,8;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;IOGURTE BICAMADA MORANGO VALE MILK 130G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;IOGURTE NATURAL DESNATADO VALE MILK 150G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;IOGURTE NATURAL INTEGRAL VALE MILK 150G;93,6;52;55,56%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MANTEIGA DA TERRA VALE MILK 190G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MANTEIGA GHEE VALE MILK 160G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MANTEIGA GHEE VALE MILK 3KG;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MANTEIGA VALE MILK 200G;0;113,6;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MANTEIGA VALE MILK 500G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;144;40;27,78%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;48;8;16,67%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;NATA COM SAL VALE MILK 200G;126;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;QUEIJO COALHO LIGHT VALE MILK 500G;81,18;19,9299852;24,55%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;QUEIJO COALHO TRAD VALE MILK 4KG;0;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;QUEIJO COALHO TRAD VALE MILK 500G;314,24;0;0,00%
-;SUPERMERCADO BAHAMAS;SUBREDE;181;SUPER CAUCAIA - LJ 01;CENTRO;CAUCAIA;C;-3.73546304;-38.65846975;QUEIJO COALHO ZERO LAC VALE MILK 500G;278,96;21,12;7,57%
